acc_raw_int,acc_raw_float,acc_HP_float,acc_HP_float
-251,-251,-100.175,-100
-258,-258,-48.4187,-48
-235,-235,-75.3175,-75
-211,-211,-117.2894,-117
-246,-246,-69.0002,-69
-292,-292,-26.1656,-26
-292,-292,-21.2025,-21
-265,-265,-52.9077,-52
-262,-262,-64.9702,-64
-249,-249,-71.189,-71
-227,-227,-78.5978,-78
-257,-257,-97.4779,-97
-244,-244,-58.7034,-58
-208,-208,-44.6724,-44
-239,-239,-89.9964,-89
-236,-236,-72.2352,-72
-213,-213,-35.5051,-35
-196,-196,-79.9311,-79
-269,-269,-97.8097,-97
-271,-271,-67.1289,-67
-245,-245,-55.3746,-55
-246,-246,-90.6176,-90
-256,-256,-86.5496,-86
-236,-236,-49.3205,-49
-222,-222,-109.1759,-109
-210,-210,-110.8766,-110
-214,-214,-82.0163,-82
-231,-231,-50.8802,-50
-204,-204,-67.6316,-67
-238,-238,-71.6623,-71
-252,-252,-51.7636,-51
-217,-217,-17.9724,-17
-198,-198,-47.2003,-47
-289,-289,-72.8989,-72
-248,-248,-34.1556,-34
-179,-179,-48.7853,-48
-255,-255,-70.19,-70
-272,-272,-64.8191,-64
-228,-228,-52.8769,-52
-235,-235,-63.2604,-63
-211,-211,-55.3896,-55
-242,-242,-60.0251,-60
-234,-234,-61.8127,-61
-239,-239,-67.883,-67
-212,-212,-55.0563,-55
-229,-229,-65.5702,-65
-217,-217,-63.403,-63
-278,-278,-66.4381,-66
-247,-247,-53.4309,-53
-162,-162,-82.5048,-82
-224,-224,-89.5811,-89
-237,-237,-67.3294,-67
-198,-198,-43.0001,-43
-217,-217,-77.5088,-77
-243,-243,-124.2515,-124
-220,-220,-124.8618,-124
-204,-204,-97.9103,-97
-210,-210,-94.4735,-94
-250,-250,-81.2859,-81
-260,-260,-59.1802,-59
-232,-232,-89.1246,-89
-228,-228,-75.9506,-75
-271,-271,-40.4824,-40
-263,-263,-71.6123,-71
-233,-233,-68.0007,-68
-234,-234,-45.3189,-45
-234,-234,-28.8365,-28
-217,-217,-101.2475,-101
-249,-249,-103.0414,-103
-230,-230,-77.563,-77
-243,-243,-78.7215,-78
-241,-241,-88.2518,-88
-219,-219,-68.4243,-68
-233,-233,-54.992,-54
-205,-205,-42.2626,-42
-216,-216,-46.4205,-46
-255,-255,-63.882,-63
-235,-235,-37.3485,-37
-227,-227,-71.1327,-71
-216,-216,-85.1551,-85
-194,-194,-50.5602,-50
-186,-186,-32.123,-32
-228,-228,-122.6949,-122
-287,-287,-81.2636,-81
-276,-276,-12.7523,-12
-224,-224,-88.5609,-88
-259,-259,-105.244,-105
-259,-259,-61.3125,-61
-232,-232,-68.5221,-68
-189,-189,-44.5045,-44
-246,-246,-75.6344,-75
-236,-236,-67.6098,-67
-182,-182,-72.7487,-72
-203,-203,-45.7976,-45
-263,-263,-62.9724,-62
-222,-222,-50.9068,-50
-177,-177,-112.1172,-112
-207,-207,-81.2098,-81
-260,-260,3.602,3
-241,-241,-58.0418,-58
-194,-194,-71.1477,-71
-226,-226,-32.5919,-32
-228,-228,-51.9935,-51
-176,-176,-77.6872,-77
-161,-161,-54.3548,-54
-214,-214,-38.6094,-38
-229,-229,-45.1791,-45
-203,-203,-85.428,-85
-254,-254,-95.6815,-95
-266,-266,-67.9906,-67
-214,-214,-63.6808,-63
-213,-213,-107.0087,-107
-244,-244,-99.5405,-99
-240,-240,-69.116,-69
-223,-223,-70.2485,-70
-218,-218,-70.6523,-70
-241,-241,-53.8763,-53
-251,-251,-84.8498,-84
-243,-243,-65.9347,-65
-246,-246,-79.3787,-79
-289,-289,-77.2996,-77
-232,-232,-55.226,-55
-211,-211,-69.6171,-69
-262,-262,-41.7649,-41
-243,-243,-52.896,-52
-175,-175,-91.9511,-91
-192,-192,-71.8138,-71
-238,-238,-64.1939,-64
-193,-193,-52.8151,-52
-208,-208,-30.7454,-30
-233,-233,-23.2963,-23
-214,-214,-65.604,-65
-200,-200,-123.4524,-123
-222,-222,-113.1942,-113
-245,-245,-62.1594,-62
-235,-235,-96.0792,-96
-223,-223,-95.9716,-95
-224,-224,-69.7015,-69
-245,-245,-26.6085,-26
-240,-240,-83.9496,-83
-229,-229,-73.5351,-73
-246,-246,-19.6629,-19
-251,-251,-40.584,-40
-232,-232,-100.979,-100
-251,-251,-59.6872,-59
-278,-278,-14.7478,-14
-216,-216,-43.9539,-43
-191,-191,-97.5665,-97
-251,-251,-79.6857,-79
-270,-270,-31.6291,-31
-216,-216,-63.4797,-63
-224,-224,-66.0285,-66
-271,-271,-13.6143,-13
-228,-228,1.7555,1
-226,-226,-51.5819,-51
-256,-256,-66.7041,-66
-241,-241,-40.5322,-40
-218,-218,-90.9763,-90
-265,-265,-102.7903,-102
-258,-258,-51.1329,-51
-208,-208,-50.2066,-50
-220,-220,-80.6213,-80
-221,-221,-76.7972,-76
-268,-268,-60.1287,-60
-252,-252,-55.012,-55
-219,-219,-77.9829,-77
-276,-276,-88.0426,-88
-238,-238,-79.4981,-79
-222,-222,-82.7321,-82
-224,-224,-125.4948,-125
-215,-215,-68.504,-68
-246,-246,-47.6997,-47
-255,-255,-98.3461,-98
-259,-259,-79.5649,-79
-190,-190,-11.3674,-11
-164,-164,-27.8937,-27
-241,-241,-74.1117,-74
-244,-244,-29.1166,-29
-230,-230,-44.175,-44
-222,-222,-69.3767,-69
-243,-243,-50.3018,-50
-225,-225,-35.5948,-35
-231,-231,-56.7424,-56
-232,-232,-79.9367,-79
-224,-224,-70.662,-70
-232,-232,-58.1033,-58
-229,-229,-59.0893,-59
-209,-209,-80.4779,-80
-220,-220,-75.9981,-75
-206,-206,-64.1421,-64
-191,-191,-81.3398,-81
-211,-211,-87.0595,-87
-319,-319,-67.4226,-67
-280,-280,-85.3996,-85
-210,-210,-113.003,-113
-211,-211,-51.5737,-51
-237,-237,-26.0036,-26
-222,-222,-85.2355,-85
-248,-248,-104.476,-104
-193,-193,-51.1744,-51
-193,-193,-58.7368,-58
-231,-231,-105.6868,-105
-278,-278,-63.2484,-63
-262,-262,-61.2458,-61
-255,-255,-90.3335,-90
-239,-239,-75.0803,-75
-260,-260,-52.3538,-52
-233,-233,-98.6141,-98
-229,-229,-91.5103,-91
-301,-301,-42.1052,-42
-285,-285,-53.9387,-53
-258,-258,-54.4043,-54
-244,-244,-101.4291,-101
-247,-247,-85.6066,-85
-257,-257,-52.5625,-52
-234,-234,-109.1886,-109
-262,-262,-70.969,-70
-217,-217,-55.1085,-55
-236,-236,-57.0399,-57
-235,-235,-47.4469,-47
-254,-254,-79.2193,-79
-266,-266,-88.3563,-88
-211,-211,-91.6212,-91
-258,-258,-22.8139,-22
-247,-247,2.3656,2
-230,-230,-74.2255,-74
-235,-235,-76.4651,-76
-262,-262,-62.9471,-62
-250,-250,-54.5641,-54
-191,-191,-75.2232,-75
-254,-254,-57.3775,-57
-227,-227,-63.4871,-63
-213,-213,-64.1282,-64
-203,-203,-55.8335,-55
-286,-286,-63.8322,-63
-259,-259,-60.8898,-60
-217,-217,-40.8456,-40
-244,-244,-51.4784,-51
-247,-247,-37.4909,-37
-224,-224,-22.6231,-22
-233,-233,-42.3407,-42
-254,-254,-150.2029,-150
-212,-212,-111.4882,-111
-210,-210,-41.237,-41
-239,-239,-41.8544,-41
-248,-248,-68.6824,-68
-239,-239,-53.906,-53
-228,-228,-78.9811,-78
-271,-271,-23.629,-23
-230,-230,-24.373,-24
-236,-236,-62.1666,-62
-246,-246,-108.4397,-108
-277,-277,-92.929,-92
-240,-240,-85.863,-85
-230,-230,-69.3942,-69
-248,-248,-90.5441,-90
-241,-241,-63.7818,-63
-216,-216,-59.104,-59
-216,-216,-131.2459,-131
-236,-236,-115.8964,-115
-227,-227,-88.6427,-88
-230,-230,-74.5607,-74
-246,-246,-76.8387,-76
-242,-242,-87.0602,-87
-233,-233,-64.492,-64
-208,-208,-91.7233,-91
-249,-249,-47.2431,-47
-220,-220,-66.4567,-66
-240,-240,-65.3569,-65
-221,-221,-84.457,-84
-216,-216,-96.0281,-96
-226,-226,-40.9404,-40
-223,-223,-87.9479,-87
-257,-257,-77.8528,-77
-215,-215,-61.1427,-61
-158,-158,-65.1647,-65
-208,-208,-92.2346,-92
-247,-247,-80.4505,-80
-247,-247,-21.5582,-21
-197,-197,-84.3866,-84
-229,-229,-57.7108,-57
-276,-276,-43.5713,-43
-262,-262,-33.5413,-33
-199,-199,-116.7817,-116
-198,-198,-89.8055,-89
-217,-217,-47.9573,-47
-218,-218,-75.3323,-75
-254,-254,-78.1762,-78
-277,-277,-55.3223,-55
-245,-245,-64.5265,-64
-264,-264,-85.1952,-85
-279,-279,-41.7054,-41
-263,-263,-40.4197,-40
-224,-224,-70.5398,-70
-265,-265,-79.4726,-79
-259,-259,-70.0893,-70
-242,-242,-59.3427,-59
-220,-220,-102.0721,-102
-211,-211,-61.954,-61
-246,-246,-67.9122,-67
-221,-221,-77.4302,-77
-231,-231,-107.8908,-107
-271,-271,-71.1868,-71
-262,-262,-61.3374,-61
-218,-218,-79.6866,-79
-271,-271,-72.3843,-72
-291,-291,-47.7046,-47
-215,-215,-47.8298,-47
-223,-223,-66.922,-66
-306,-306,-58.1309,-58
-248,-248,-61.5655,-61
-222,-222,-77.8218,-77
-252,-252,-73.7492,-73
-223,-223,-64.6527,-64
-188,-188,-40.0957,-40
-221,-221,-80.7402,-80
-238,-238,-52.3703,-52
-223,-223,-72.0896,-72
-200,-200,-53.1718,-53
-260,-260,-47.8488,-47
-268,-268,-57.6329,-57
-280,-280,-55.2914,-55
-271,-271,-88.4927,-88
-252,-252,-46.6009,-46
-248,-248,10.2322,10
-229,-229,-39.6482,-39
-229,-229,-78.2483,-78
-246,-246,-78.3803,-78
-211,-211,-29.1875,-29
-203,-203,-60.2772,-60
-249,-249,-107.5919,-107
-295,-295,-93.5638,-93
-228,-228,-30.6045,-30
-196,-196,-28.4729,-28
-281,-281,-47.7786,-47
-227,-227,-49.3404,-49
-197,-197,-84.9709,-84
-274,-274,-107.8016,-107
-200,-200,-76.1518,-76
-180,-180,-95.0837,-95
-233,-233,-109.7613,-109
-226,-226,-94.3359,-94
-242,-242,-55.2564,-55
-199,-199,-95.8688,-95
-256,-256,-89.682,-89
-256,-256,-72.7498,-72
-185,-185,-50.9912,-50
-195,-195,-41.4806,-41
-238,-238,-77.0796,-77
-252,-252,-51.9346,-51
-252,-252,-61.7495,-61
-232,-232,-101.3538,-101
-245,-245,-92.8933,-92
-231,-231,-49.027,-49
-203,-203,-101.8387,-101
-195,-195,-122.0475,-122
-227,-227,-46.4126,-46
-214,-214,-54.4303,-54
-185,-185,-137.2624,-137
-210,-210,-79.4758,-79
-202,-202,-53.5389,-53
-222,-222,-83.399,-83
-195,-195,-54.6283,-54
-256,-256,-19.7793,-19
-263,-263,-53.1063,-53
-208,-208,-69.6375,-69
-220,-220,-55.1643,-55
-256,-256,-31.9,-31
-240,-240,-92.2336,-92
-222,-222,-100.3868,-100
-267,-267,-112.2309,-112
-287,-287,-103.2198,-103
-242,-242,-83.8134,-83
-239,-239,-80.4933,-80
-212,-212,-62.3474,-62
-203,-203,-61.6963,-61
-233,-233,-78.2406,-78
-269,-269,-43.3008,-43
-295,-295,-35.9537,-35
-212,-212,-81.6021,-81
-251,-251,-127.0334,-127
-267,-267,-60.3282,-60
-224,-224,-29.3324,-29
-228,-228,-114.3723,-114
-247,-247,-60.1052,-60
-275,-275,-30.0504,-30
-236,-236,-106.6199,-106
-250,-250,-32.4015,-32
-247,-247,-12.9573,-12
-213,-213,-65.8403,-65
-221,-221,-58.7951,-58
-276,-276,-75.0548,-75
-293,-293,-32.5284,-32
-212,-212,-89.0368,-89
-226,-226,-89.2211,-89
-196,-196,-18.6036,-18
-220,-220,-28.9603,-28
-207,-207,-72.1293,-72
-273,-273,-85.5437,-85
-247,-247,-85.8812,-85
-264,-264,-65.6561,-65
-242,-242,-78.0999,-78
-217,-217,-64.3306,-64
-238,-238,-36.9508,-36
-206,-206,-28.2635,-28
-219,-219,-60.0959,-60
-278,-278,-48.0954,-48
-249,-249,-18.8759,-18
-242,-242,-42.6936,-42
-259,-259,-35.508,-35
-223,-223,-55.8473,-55
-249,-249,-28.3271,-28
-252,-252,-89.6411,-89
-221,-221,-97.0419,-97
-175,-175,-41.5822,-41
-210,-210,-53.3356,-53
-285,-285,-89.3746,-89
-240,-240,-73.5858,-73
-229,-229,-54.6761,-54
-202,-202,-99.6482,-99
-235,-235,-119.5057,-119
-243,-243,-74.6412,-74
-225,-225,-71.9247,-71
-254,-254,-44.8974,-44
-259,-259,-36.0431,-36
-229,-229,-65.9641,-65
-220,-220,-101.6839,-101
-267,-267,-128.0203,-128
-292,-292,-44.8614,-44
-259,-259,-83.0437,-83
-274,-274,-98.2862,-98
-264,-264,-56.1361,-56
-246,-246,-60.414,-60
-290,-290,-77.9709,-77
-248,-248,-106.6422,-106
-206,-206,-67.9763,-67
-200,-200,-80.8527,-80
-277,-277,-78.7188,-78
-250,-250,-44.7701,-44
-221,-221,-51.8868,-51
-223,-223,-106.9159,-106
-254,-254,-123.5559,-123
-248,-248,-43.0251,-43
-210,-210,-56.1698,-56
-259,-259,-26.0823,-26
-235,-235,-50.9875,-50
-223,-223,-37.7014,-37
-251,-251,-102.9442,-102
-290,-290,-76.5722,-76
-244,-244,-93.516,-93
-212,-212,-71.7989,-71
-225,-225,-46.576,-46
-203,-203,-67.7948,-67
-208,-208,-36.1652,-36
-219,-219,-49.1956,-49
-223,-223,-107.681,-107
-247,-247,-78.7826,-78
-194,-194,-72.1984,-72
-201,-201,-88.8359,-88
-244,-244,-52.8766,-52
-198,-198,-78.6448,-78
-195,-195,-82.0988,-82
-227,-227,-50.2666,-50
-284,-284,-4.1497,-4
-278,-278,-39.8737,-39
-226,-226,-114.7114,-114
-224,-224,-69.2683,-69
-246,-246,-58.542,-58
-202,-202,-31.9112,-31
-219,-219,-64.375,-64
-274,-274,-72.1381,-72
-236,-236,-54.8843,-54
-229,-229,-83.9918,-83
-286,-286,-89.2774,-89
-228,-228,-59.4001,-59
-186,-186,-50.0944,-50
-202,-202,-96.7479,-96
-258,-258,-121.482,-121
-231,-231,-89.7706,-89
-225,-225,-104.2794,-104
-274,-274,-94.0635,-94
-226,-226,-76.7691,-76
-189,-189,-120.8499,-120
-235,-235,-78.6424,-78
-257,-257,-36.3047,-36
-241,-241,-30.9464,-30
-170,-170,-107.9691,-107
-200,-200,-81.1871,-81
-218,-218,-52.7726,-52
-211,-211,-54.7517,-54
-221,-221,-85.1099,-85
-237,-237,-79.0527,-79
-252,-252,-42.2882,-42
-253,-253,-91.0856,-91
-245,-245,-67.5164,-67
-238,-238,-55.1876,-55
-206,-206,-83.4815,-83
-209,-209,-121.7027,-121
-249,-249,-76.1928,-76
-225,-225,-44.1085,-44
-237,-237,-57.5476,-57
-235,-235,-35.9814,-35
-249,-249,-40.7199,-40
-215,-215,-52.2855,-52
-209,-209,-56.2062,-56
-226,-226,-79.5121,-79
-234,-234,-27.0896,-27
-223,-223,-34.3348,-34
-207,-207,-77.2847,-77
-206,-206,-31.9773,-31
-208,-208,-28.7701,-28
-233,-233,-60.8673,-60
-218,-218,-118.4544,-118
-218,-218,-113.1763,-113
-202,-202,-60.7726,-60
-199,-199,-57.9318,-57
-220,-220,-80.7939,-80
-256,-256,-37.0203,-37
-215,-215,-54.5279,-54
-234,-234,-109.1423,-109
-272,-272,-71.0684,-71
-261,-261,-64.3728,-64
-197,-197,-121.1611,-121
-227,-227,-63.2605,-63
-275,-275,-21.7151,-21
-241,-241,-37.8968,-37
-218,-218,-93.3691,-93
-254,-254,-66.1451,-66
-268,-268,-60.6954,-60
-234,-234,-109.6041,-109
-225,-225,-61.889,-61
-231,-231,-25.2369,-25
-244,-244,-70.6876,-70
-238,-238,-93.3758,-93
-262,-262,-77.9082,-77
-271,-271,-6.846,-6
-242,-242,-35.7352,-35
-212,-212,-54.2329,-54
-288,-288,-47.5143,-47
-251,-251,-57.3982,-57
-234,-234,-72.938,-72
-254,-254,-87.9823,-87
-262,-262,-89.4093,-89
-250,-250,-80.6231,-80
-231,-231,-73.9477,-73
-231,-231,-42.0571,-42
-197,-197,-44.6899,-44
-197,-197,-84.2393,-84
-213,-213,-60.9579,-60
-275,-275,-73.2412,-73
-230,-230,-70.9589,-70
-207,-207,-85.2241,-85
-266,-266,-50.9502,-50
-246,-246,-44.6519,-44
-217,-217,-61.5382,-61
-223,-223,-69.1566,-69
-252,-252,-58.7774,-58
-240,-240,-42.5159,-42
-240,-240,-40.7953,-40
-256,-256,-43.3066,-43
-218,-218,-68.2371,-68
-184,-184,-52.7855,-52
-214,-214,-52.0097,-52
-238,-238,-36.1314,-36
-244,-244,-33.8263,-33
-239,-239,-54.754,-54
-247,-247,-90.3403,-90
-247,-247,-49.8452,-49
-220,-220,-68.5112,-68
-218,-218,-105.7203,-105
-235,-235,-95.239,-95
-236,-236,-31.2601,-31
-219,-219,-60.4586,-60
-191,-191,-109.3686,-109
-216,-216,-75.8884,-75
-220,-220,-52.5493,-52
-200,-200,-87.7721,-87
-252,-252,-102.0983,-102
-264,-264,-68.0567,-68
-215,-215,-58.3873,-58
-218,-218,-65.1033,-65
-248,-248,-78.5019,-78
-229,-229,-71.7707,-71
-232,-232,-95.4548,-95
-223,-223,-104.7112,-104
-221,-221,-76.6691,-76
-232,-232,-46.1201,-46
-259,-259,-121.7401,-121
-274,-274,-84.6958,-84
-246,-246,-67.4756,-67
-183,-183,-87.3497,-87
-171,-171,-95.3108,-95
-227,-227,-83.3667,-83
-255,-255,-64.4773,-64
-233,-233,-64.6059,-64
-241,-241,-31.0327,-31
-273,-273,-30.8537,-30
-218,-218,-46.3209,-46
-212,-212,-108.7408,-108
-259,-259,-63.5252,-63
-250,-250,-40.5395,-40
-201,-201,-99.4522,-99
-184,-184,-80.0771,-80
-214,-214,-51.1974,-51
-261,-261,-56.8965,-56
-206,-206,-85.8813,-85
-205,-205,-74.1437,-74
-271,-271,-74.2987,-74
-240,-240,-90.292,-90
-218,-218,-52.2998,-52
-262,-262,-17.9093,-17
-225,-225,-48.1877,-48
-197,-197,-72.3046,-72
-185,-185,-78.6708,-78
-245,-245,-73.6997,-73
-237,-237,-81.4259,-81
-227,-227,-81.0242,-81
-243,-243,-54.6808,-54
-215,-215,-52.5182,-52
-177,-177,-69.2379,-69
-234,-234,-70.5573,-70
-246,-246,-54.5204,-54
-194,-194,-26.2223,-26
-193,-193,-50.7608,-50
-238,-238,-55.3837,-55
-249,-249,-35.7558,-35
-228,-228,-87.3433,-87
-214,-214,-99.3312,-99
-236,-236,-50.9296,-50
-249,-249,-54.0882,-54
-201,-201,-84.1393,-84
-201,-201,-65.1149,-65
-235,-235,-68.2921,-68
-222,-222,-59.0864,-59
-195,-195,-57.1921,-57
-211,-211,-68.782,-68
-297,-297,-96.1168,-96
-242,-242,-110.1018,-110
-201,-201,-82.8378,-82
-242,-242,-20.13,-20
-215,-215,-7.955,-7
-179,-179,-64.067,-64
-191,-191,-92.4362,-92
-264,-264,-70.7011,-70
-272,-272,-78.6467,-78
-214,-214,-111.1733,-111
-218,-218,-56.1722,-56
-211,-211,-49.9826,-49
-190,-190,-96.2738,-96
-225,-225,-88.0356,-88
-243,-243,-39.3636,-39
-235,-235,-21.5734,-21
-211,-211,-52.01,-52
-188,-188,-99.5764,-99
-227,-227,-44.5303,-44
-263,-263,-43.1076,-43
-232,-232,-109.3559,-109
-237,-237,-78.4033,-78
-267,-267,-56.1631,-56
-214,-214,-100.7881,-100
-229,-229,-64.2439,-64
-271,-271,-35.6823,-35
-230,-230,-23.3581,-23
-198,-198,-83.3982,-83
-235,-235,-75.5104,-75
-255,-255,-65.3872,-65
-218,-218,-81.4667,-81
-194,-194,-53.9585,-53
-228,-228,-15.9842,-15
-236,-236,-72.735,-72
-238,-238,-84.7268,-84
-227,-227,-32.9813,-32
-269,-269,-32.2442,-32
-271,-271,-76.7352,-76
-235,-235,-87.6382,-87
-222,-222,-66.8971,-66
-239,-239,-52.1202,-52
-260,-260,-73.9302,-73
-233,-233,-87.6258,-87
-260,-260,-39.4583,-39
-266,-266,-38.9189,-38
-228,-228,-73.1733,-73
-208,-208,-60.1392,-60
-257,-257,-33.1545,-33
-227,-227,-49.1221,-49
-216,-216,-134.9381,-134
-240,-240,-79.5084,-79
-247,-247,-38.2715,-38
-236,-236,-79.6511,-79
-246,-246,-53.4029,-53
-242,-242,-17.3521,-17
-187,-187,-28.5098,-28
-179,-179,-101.1874,-101
-253,-253,-109.4161,-109
-294,-294,-51.0946,-51
-244,-244,-54.5771,-54
-208,-208,-48.3583,-48
-221,-221,-27.342,-27
-182,-182,-61.7063,-61
-202,-202,-79.8722,-79
-228,-228,-72.4878,-72
-256,-256,-48.5095,-48
-252,-252,-24.8832,-24
-239,-239,-63.1277,-63
-250,-250,-99.7951,-99
-197,-197,-68.752,-68
-185,-185,-72.8574,-72
-211,-211,-103.3342,-103
-206,-206,-50.6377,-50
-244,-244,-64.9345,-64
-226,-226,-107.4389,-107
-276,-276,-66.6264,-66
-263,-263,-34.5699,-34
-246,-246,-70.5761,-70
-231,-231,-90.6481,-90
-246,-246,-53.6932,-53
-229,-229,-29.4112,-29
-195,-195,-63.8286,-63
-193,-193,-72.3319,-72
-228,-228,-73.4257,-73
-228,-228,-62.2438,-62
-226,-226,-104.9413,-104
-270,-270,-106.7518,-106
-268,-268,-69.9563,-69
-252,-252,-56.7428,-56
-243,-243,-73.9938,-73
-235,-235,-95.1243,-95
-238,-238,-67.7431,-67
-244,-244,-94.5146,-94
-254,-254,-101.0958,-101
-222,-222,-63.013,-63
-193,-193,-42.5565,-42
-242,-242,-91.6885,-91
-262,-262,-61.9306,-61
-240,-240,-50.5972,-50
-244,-244,-73.3644,-73
-243,-243,-81.1806,-81
-208,-208,-70.7701,-70
-215,-215,-80.1755,-80
-260,-260,-76.4679,-76
-279,-279,-21.7733,-21
-252,-252,-13.4284,-13
-230,-230,-86.3573,-86
-228,-228,-127.3089,-127
-233,-233,-78.1353,-78
-232,-232,-42.0171,-42
-198,-198,-55.1373,-55
-238,-238,-16.3418,-16
-204,-204,-35.845,-35
-190,-190,-61.6904,-61
-231,-231,-89.8283,-89
-277,-277,-86.0511,-86
-266,-266,-73.2297,-73
-222,-222,-83.6417,-83
-232,-232,-30.1581,-30
-230,-230,-18.6417,-18
-224,-224,-44.594,-44
-234,-234,-39.2025,-39
-238,-238,-77.9618,-77
-231,-231,-59.7213,-59
-231,-231,-109.1567,-109
-270,-270,-96.686,-96
-242,-242,-80.066,-80
-213,-213,-64.5335,-64
-224,-224,-79.285,-79
-268,-268,-62.7288,-62
-279,-279,-28.8885,-28
-184,-184,-26.4508,-26
-234,-234,-61.3227,-61
-256,-256,-61.2382,-61
-229,-229,-59.3894,-59
-217,-217,-102.8435,-102
-267,-267,-100.798,-100
-269,-269,-85.2433,-85
-217,-217,-76.4215,-76
-223,-223,-68.1634,-68
-232,-232,-70.8692,-70
-238,-238,-77.2393,-77
-221,-221,-86.8739,-86
-259,-259,-54.754,-54
-243,-243,-26.2592,-26
-226,-226,-75.4824,-75
-203,-203,-94.8077,-94
-237,-237,-73.2097,-73
-237,-237,-77.295,-77
-215,-215,-75.9478,-75
-242,-242,-40.8178,-40
-264,-264,-47.8869,-47
-221,-221,-92.7512,-92
-211,-211,-111.8485,-111
-260,-260,-85.5,-85
-242,-242,-63.4546,-63
-199,-199,-60.4157,-60
-205,-205,-64.9675,-64
-262,-262,-64.6766,-64
-247,-247,-31.1203,-31
-219,-219,-70.9051,-70
-251,-251,-37.338,-37
-260,-260,-22.888,-22
-221,-221,-63.4976,-63
-237,-237,-109.104,-109
-241,-241,-98.1835,-98
-208,-208,-54.4488,-54
-197,-197,-64.3981,-64
-245,-245,-63.1108,-63
-248,-248,-57.1611,-57
-239,-239,-66.7094,-66
-190,-190,-70.8469,-70
-243,-243,-63.2899,-63
-267,-267,-63.4994,-63
-236,-236,-101.8375,-101
-259,-259,-74.0595,-74
-220,-220,-45.3898,-45
-216,-216,-56.6667,-56
-221,-221,-100.505,-100
-214,-214,-111.8183,-111
-230,-230,-17.2865,-17
-205,-205,-67.3229,-67
-203,-203,-88.8817,-88
-261,-261,-61.8506,-61
-223,-223,-49.9334,-49
-237,-237,-99.372,-99
-253,-253,-101.4732,-101
-245,-245,-49.7659,-49
-231,-231,-55.9592,-55
-219,-219,-65.1472,-65
-254,-254,-71.0912,-71
-240,-240,-54.0316,-54
-208,-208,-92.0059,-92
-228,-228,-76.5129,-76
-290,-290,-59.7651,-59
-258,-258,-35.9927,-35
-216,-216,-69.8073,-69
-254,-254,-70.1305,-70
-245,-245,-48.077,-48
-214,-214,-75.1687,-75
-230,-230,-97.6725,-97
-226,-226,-54.5565,-54
-245,-245,-43.9113,-43
-215,-215,-92.7749,-92
-248,-248,-75.2072,-75
-261,-261,-32.4768,-32
-255,-255,-38.4428,-38
-275,-275,-95.2609,-95
-245,-245,-80.2335,-80
-199,-199,-52.7488,-52
-226,-226,-84.1551,-84
-261,-261,-93.5475,-93
-273,-273,-54.5705,-54
-188,-188,-70.0355,-70
-217,-217,-73.4631,-73
-251,-251,-40.6616,-40
-237,-237,-30.2974,-30
-204,-204,-78.1994,-78
-249,-249,-81.1802,-81
-248,-248,-72.2092,-72
-196,-196,-23.1354,-23
-224,-224,-76.1024,-76
-265,-265,-100.1268,-100
-257,-257,-69.0564,-69
-229,-229,-91.5315,-91
-266,-266,-52.8869,-52
-225,-225,-49.2838,-49
-198,-198,-54.1553,-54
-225,-225,-46.5568,-46
-266,-266,-62.3907,-62
-262,-262,-38.6503,-38
-227,-227,-35.8645,-35
-270,-270,-93.4588,-93
-267,-267,-55.7481,-55
-242,-242,-69.8332,-69
-240,-240,-85.0757,-85
-268,-268,-76.9913,-76
-251,-251,-63.6557,-63
-224,-224,-51.5003,-51
-197,-197,-86.3864,-86
-199,-199,-72.3343,-72
-231,-231,-40.5299,-40
-212,-212,-60.0074,-60
-247,-247,-122.2017,-122
-275,-275,-90.3042,-90
-230,-230,-48.5511,-48
-199,-199,-86.0722,-86
-198,-198,-77.1281,-77
-231,-231,-46.404,-46
-232,-232,-61.9843,-61
-227,-227,-57.703,-57
-229,-229,-77.3249,-77
-245,-245,-47.3809,-47
-223,-223,-79.6887,-79
-255,-255,-92.9159,-92
-225,-225,-87.503,-87
-199,-199,-107.4168,-107
-186,-186,-76.7115,-76
-272,-272,-30.8874,-30
-249,-249,-58.2504,-58
-230,-230,-92.8033,-92
-224,-224,-104.7459,-104
-224,-224,-20.3442,-20
-222,-222,-49.1381,-49
-196,-196,-83.1921,-83
-218,-218,-69.7009,-69
-246,-246,-36.788,-36
-267,-267,-81.0249,-81
-254,-254,-79.9897,-79
-271,-271,-28.0757,-28
-227,-227,-56.7712,-56
-198,-198,-97.0856,-97
-240,-240,-88.8076,-88
-272,-272,-61.2302,-61
-229,-229,-97.9655,-97
-225,-225,-57.5809,-57
-276,-276,-30.5299,-30
-233,-233,-57.45,-57
-227,-227,-98.5577,-98
-273,-273,-94.2408,-94
-270,-270,-59.5042,-59
-213,-213,-102.5419,-102
-218,-218,-98.7768,-98
-272,-272,-74.2819,-74
-247,-247,-72.068,-72
-227,-227,-99.9032,-99
-228,-228,-83.0869,-83
-230,-230,-56.3264,-56
-214,-214,-29.5473,-29
-213,-213,-31.1267,-31
-222,-222,-63.4115,-63
-197,-197,-44.9642,-44
-219,-219,-79.715,-79
-214,-214,-106.9686,-106
-212,-212,-62.6039,-62
-234,-234,-32.2484,-32
-229,-229,-30.7547,-30
-189,-189,-64.0609,-64
-210,-210,-65.5951,-65
-212,-212,-60.4409,-60
-191,-191,-62.6421,-62
